,ID,Fwy,Dir,District,County,City,State_PM,Abs_PM,Latitude,Longitude,Length,Type,Lanes,Name,User_ID_1,User_ID_2,User_ID_3,User_ID_4,Date
6274,407469,680,S,4,13,16000.0,19.38,51.095,37.970167,-122.059619,0.385,ML,4,S of Concord Ave off,DT851,L4-S-28-680-01938,680282,438003,2015_03_07
6275,407470,680,S,4,13,57764.0,19.9,51.615,37.976614,-122.064515,0.31,ML,4,Burnett ave rm-n-diag,DT915,L4-S-28-680-01990,999406,438014,2015_03_07
6276,407471,680,S,4,13,57764.0,20.3,52.015,37.982268,-122.066035,0.255,ML,4,N of Concord Ave,DT240,L4-S-28-680-02030,683560,438471,2015_03_07
6277,407472,680,S,4,13,,20.7,52.415,37.987992,-122.067192,0.37,ML,5,1600' S of rt. 4,DT844,L5-S-28-680-02070,998821,437953,2015_03_07
6278,407473,680,S,4,13,,20.51,52.225,37.985273,-122.066635,0.2,ML,5,N of Concord Ave,DT845,L5-S-28-680-02051,683580,437966,2015_03_07
6279,407475,680,S,4,13,83346.0,15.6,47.119,37.916062,-122.065598,0.58,ML,4,N Main St rm-s-diag,DT885,L4-S-28-680-01560,998854,438251,2015_03_07
6280,407476,680,S,4,95,5290.0,R.88,59.018,38.062911,-122.131517,0.315,ML,2,old Benicia Bridge toll plaza,DT894,L2-S-23-680-R0088,981125,422806,2015_03_07
6281,407477,680,S,4,95,5290.0,R.83,58.968,38.062191,-122.13154,0.74,ML,4,1500' S of Park Rd @ Bayshore,DT203,L4-S-23-680-R0083,680304,422812,2015_03_07
6282,407479,680,S,4,13,57764.0,20,51.715,37.977993,-122.065053,0.2,ML,3,Concord Ave on-s-loop,DT335,L3-S-28-680-02000,999403,438448,2015_03_07
6283,407480,680,S,4,95,5290.0,R.88,59.018,38.062911,-122.131517,,FF,2,old Benicia Bridge toll plaza,DT894,C2-S-23-680-R0088,996052,436804,2015_03_07
6284,407481,680,S,4,13,83346.0,15.61,47.129,37.916017,-122.065641,,OR,2,N Main St on diag,DT885,a2-S-28-680-01561,799138,438254,2015_03_07
6285,407482,680,S,4,13,83346.0,15.6,47.119,37.916062,-122.065598,,OR,1,N Main St on merge,DT885,a1-S-28-680-01560,799215,438258,2015_03_07
6286,407483,680,S,4,13,83346.0,15.6,47.119,37.916062,-122.065598,,FR,1,N Main St off diag,DT885,z1-S-28-680-01560,755149,438264,2015_03_07
6287,407484,680,S,4,13,83346.0,15.61,47.129,37.916017,-122.065641,,FR,1,N Main St off loop,DT885,z1-S-28-680-01561,755185,438265,2015_03_07
6288,407485,680,S,4,13,,23.45,55.165,38.019289,-122.097202,0.32,ML,4,S of Marina Vista,DT833,L4-S-28-680-02345,997057,438322,2015_03_07
6289,407486,680,S,4,13,17988.0,9.91,41.318,37.845724,-122.025619,0.47,ML,4,2500' S of Stone Valley Rd,DT528,L4-S-28-680-00991,999308,438368,2015_03_07
6290,407487,680,S,4,13,17988.0,9.31,40.718,37.839897,-122.017522,0.405,ML,4,5000' S of Stone Valley Rd,DT527,L4-S-28-680-00931,682251,438382,2015_03_07
6291,407627,80,E,4,13,60620.0,.23,13.563,37.900874,-122.310725,,FR,1,Central Ave off,DT461,z1-E-28-080-00023,,438430,2015_03_07
6292,407710,280,N,4,85,68000.0,5.45,6.832,37.316507,-121.966001,0.53,ML,5,400' S OF 17/880 IC,DT882,L5-N-37-280-00545,017141,426574,2015_03_07
6293,407711,280,S,4,85,68000.0,5.45,6.832,37.31625,-121.966065,0.54,ML,7,400' S of 17/880 IC,DT882,L7-S-37-280-00545,017142,423851,2015_03_07
6294,407745,80,W,4,1,53000.0,2.41,7.72,37.825278,-122.30642,,FF,3,NB I-880S fly,DT650,C3-W-33-080-00241,999546,438503,2015_03_07
6295,407746,80,W,4,1,53000.0,2.42,7.73,37.825306,-122.306251,,FR,1,Maritime St off,DT650,z1-W-33-080-00241,755358,438504,2015_03_07
6296,407747,80,W,4,1,53000.0,2.42,7.73,37.825306,-122.306251,,FF,1,I-880S / Maritime St HOV slip,DT650,C1-W-33-080-00242,999548,438507,2015_03_07
6297,407748,80,W,4,1,53000.0,2.4,7.71,37.825251,-122.30659,,FF,1,NB I-880S HOV,DT650,C1-W-33-080-00240,999549,438508,2015_03_07
6298,407749,80,W,4,13,33308.0,9.91,23.243,38.013465,-122.270906,,OR,3,SR4 on,DT520,a3-W-28-080-00991,777610,438510,2015_03_07
6299,407750,80,W,4,1,53000.0,2.42,7.73,37.825306,-122.306251,0.125,ML,1,WB 80 HOV ramp,DT650,L1-W-33-080-00242,999547,423869,2015_03_07
6300,407857,80,E,4,1,22594.0,4.42,9.73,37.846672,-122.298302,,FR,1,Ashby Ave off,DT317,z1-E-33-080-00442,755339,438464,2015_03_07
6301,407862,80,E,4,13,60620.0,2.12,15.453,37.926363,-122.321257,,OR,2,Cutting Blvd rm-e-diag,DT166,a2-E-28-080-00212,799448,438527,2015_03_07
6302,407863,80,E,4,1,6000.0,6.19,11.5,37.871721,-122.305175,0.19,ML,5,N of university ave,DTEST,L5-E-33-080-00619,999550,438541,2015_03_07
6303,407864,80,E,4,95,81666.0,.99,28.462,38.074144,-122.230324,,FR,1,Sonoma Blvd off-e-fly,DT3A2,z1-E-23-080-00099,755359,438570,2015_03_07
6304,407865,80,E,4,95,81666.0,.99,28.462,38.074144,-122.230324,1.012,ML,3,Sonoma Blvd off-e-fly,DT3A2,L3-E-23-080-00099,999551,438573,2015_03_07
6305,407866,80,E,4,95,81666.0,5.73,33.202,38.140013,-122.219315,0.155,ML,5,WB 37 conn rm-e-diag,DT8B6,L5-E-23-080-00573,999553,438578,2015_03_07
6306,407867,80,E,4,95,81666.0,5.74,33.212,38.140142,-122.219232,,OR,1,WB 37 conn rm-e-diag,DT8B6,a1-E-23-080-00574,799450,438584,2015_03_07
6307,407868,80,E,4,95,81666.0,4.53,32.002,38.124481,-122.229258,,FR,1,Redwood Rd on-e-hook,DT8B2,z1-E-23-080-00453,755360,438588,2015_03_07
6308,407869,80,E,4,95,81666.0,4.56,32.032,38.124871,-122.229014,0.455,ML,3,Redwood Rd on-e-hook,DT8B2,L3-E-23-080-00456,999552,438590,2015_03_07
6309,407870,80,E,4,95,81666.0,4.57,32.042,38.125001,-122.228933,,OR,1,Redwood Rd on-e-hook,DT8B2,a1-E-23-080-00457,799449,438598,2015_03_07
6310,407874,80,W,4,1,6000.0,4.91,10.22,37.853858,-122.300293,,FR,1,Ashby Ave off,DT319,z1-W-33-080-00491,755340,438460,2015_03_07
6311,407881,80,W,4,13,60620.0,2.15,15.483,37.92657,-122.321889,,FR,2,Cutting Blvd off-w-diag,DT0D3,z2-W-28-080-00215,755363,438533,2015_03_07
6312,407882,80,W,4,1,6000.0,6.19,11.5,37.871671,-122.305506,0.175,ML,5,N of university ave,DTEST,L5-W-33-080-00619,999555,438547,2015_03_07
6313,407883,80,W,4,95,81666.0,4.56,32.032,38.124914,-122.229194,0.495,ML,3,Redwood Rd on-e-hook,DT8B2,L3-W-23-080-00456,999554,438594,2015_03_07
6314,407948,101,N,4,81,9066.0,17.86,420.047,37.601854,-122.379097,,FR,1,Millbrae Ave  off,DT991,z1-N-35-101-01786,755361,438556,2015_03_07
6315,407949,101,N,4,81,9066.0,17.9,420.087,37.602219,-122.379663,,OR,1,Millbrae Ave  on coll,DT991,a1-N-35-101-01790,799451,438558,2015_03_07
6316,407953,101,S,4,81,9066.0,17.89,420.113,37.602037,-122.379809,,OR,3,Millbrae Ave  rm-s-diag,DT991,a3-S-35-101-01789,799453,438560,2015_03_07
6317,407954,101,S,4,81,9066.0,17.95,420.173,37.60259,-122.380656,,OR,1,Millbrae Ave  rm-s-loop,DT990,a1-S-35-101-01795,799452,438565,2015_03_07
6318,407955,101,S,4,81,47486.0,18.07,420.293,37.603701,-122.382346,,FR,2,Millbrae Ave  rm-s-loop,DT990,z2-S-35-101-01807,755362,438567,2015_03_07
6319,407964,580,E,4,1,57792.0,20.21,36.242,37.701648,-121.913371,0.245,ML,3,NB 680 rm-e-diag,DT601,L3-E-33-580-02021,580154,438525,2015_03_07
6320,407980,4,W,4,13,,20.26,19.928,38.019108,-121.939005,,FR,1,Bailey Rd off loop,DT160,z1-W-28-004-02026,755368,438675,2015_03_07
6321,407981,4,W,4,13,,20.26,19.928,38.019108,-121.939005,,OR,3,Bailey Rd on,DT160,a3-W-28-004-02026,799456,438677,2015_03_07
6328,408082,580,E,4,1,53000.0,47.49,63.42,37.891533,-122.308848,,OR,1,Buchanan St on,DT639,a1-W-33-580-04749,799457,438683,2015_03_07
6329,408083,580,E,4,1,53000.0,47.49,63.42,37.891533,-122.308848,,FR,1,Buchanan St off,DT639,z1-E-33-580-04749,755369,438681,2015_03_07
6330,408091,680,N,4,13,83346.0,16.38,47.872,37.926535,-122.060476,,FR,2,Treat Blvd off,DT857,z2-N-28-680-01638,,438304,2015_03_07
6331,408107,880,N,4,1,33000.0,16.09,26.317,37.637181,-122.088255,0.24,ML,5,N of Eldridge POC,DT391,L5-N-33-880-01609,881221,438687,2015_03_07
6334,408112,880,S,4,1,33000.0,16.09,26.317,37.637086,-122.088463,0.24,ML,5,N of Eldridge POC,DT391,L5-S-33-880-01609,881226,438693,2015_03_07
6335,408113,880,S,4,1,33000.0,17.27,27.497,37.652014,-122.098927,0.335,ML,6,1200' N of Jackson St,DT394,L6-S-33-880-01727,880230,438700,2015_03_07
6336,408114,880,S,4,1,33000.0,16.28,26.507,37.639477,-122.090158,0.36,ML,5,1000' S of Jackson/SR-92,DT633,L5-S-33-880-01628,999557,438715,2015_03_07
6337,400000,101,S,4,41,52582.0,19.23,459.835,38.081498,-122.547963,0.415,ML,4,N of 37 / 101 Interchange,DT5A2,L4-S-27-101-01923,101482,424150,2015_03_20
6338,400001,101,N,4,85,68000.0,38.26,387.897,37.364085,-121.901149,0.445,ML,5,NB 880 RM-N-CONN,DT697,L5-N-37-101-03826,998145,426518,2015_03_20
6339,400002,101,S,4,81,68252.0,14.67,416.893,37.584097,-122.328465,0.31,ML,5,Peninsula Ave OC,DT243,L5-S-35-101-01467,106296,426945,2015_03_20
6340,400006,880,S,4,1,81204.0,13.54,23.767,37.605003,-122.065542,0.34,ML,4,Whipple Rd rm-s-diag,DTA20,L4-S-33-880-01354,998415,421858,2015_03_20
6341,400007,101,N,4,81,68252.0,15.25,417.437,37.586936,-122.337721,0.365,ML,5,2000' N of Pennisula Ave,DT275,L5-N-35-101-01525,999325,426427,2015_03_20
6342,400009,80,W,4,1,6000.0,5.7,11.01,37.864883,-122.303345,0.3,ML,5,oppo University Ave off-e-diag,DT321,L5-W-33-080-00570,997005,427288,2015_03_20
6343,400010,101,N,4,81,,20.27,422.457,37.629765,-122.402365,0.47,ML,4,San Bruno Ave off-n-diag,DT1A9,L4-N-35-101-02027,106341,422356,2015_03_20
6344,400011,101,S,4,41,52582.0,16.15,456.755,38.041862,-122.536533,0.225,ML,5,2600' N of Miller Creek Rd,DT556,L5-S-27-101-01615,103468,426595,2015_03_20
6345,400014,101,N,4,85,68000.0,27.22,376.491,37.245818,-121.775473,0.29,ML,5,Bernal rd  rm-n-diag,DT770,L5-N-37-101-02722,998217,422542,2015_03_20
6346,400015,84,W,4,1,26000.0,3.09,33.15,37.534901,-122.076575,0.875,ML,3,2200' W OF TOLL PLAZA,DT817,L3-W-33-084-00309,184106,418841,2015_03_20
6347,400017,85,S,4,85,68000.0,10.07,10.07,37.253303,-121.94544,0.43,ML,4,BASCOM AVE,DT551,L4-S-37-085-01007,998071,419898,2015_03_20
6348,400025,680,N,4,13,83346.0,13.7,45.192,37.892272,-122.06331,0.37,ML,5,NEWELL AVE,DT542,L5-N-28-680-01370,682267,423448,2015_03_20
6349,400026,580,E,4,1,53000.0,43.47,59.403,37.809611,-122.246363,0.47,ML,4,Lakeshore Ave on-e-diag,DT109,L4-E-33-580-04347,580246,420378,2015_03_20
6350,400027,80,E,4,13,60620.0,1.24,14.573,37.914241,-122.317388,0.21,ML,4,E of Carlson Blvd,DTA13,L4-E-28-080-00124,802167,420138,2015_03_20
6351,400028,280,N,4,81,73262.0,22.96,45.5,37.649733,-122.451962,0.2,ML,4,Westborough Blvd,DT006,L4-N-35-280-02296,280251,422440,2015_03_20
6352,400030,880,S,4,85,68000.0,3.64,3.64,37.359087,-121.906538,0.25,ML,3,N FIRST ST,DT969,L3-S-37-880-00364,880130,421412,2015_03_20
6353,400031,580,W,4,1,53000.0,40.11,56.34,37.787056,-122.196191,0.847,ML,4,EB High St. off ramp,DT105,L4-W-33-580-04011,580235,422950,2015_03_20
6354,400037,680,S,4,13,57764.0,17.58,49.133,37.943971,-122.058927,0.215,ML,6,Monument Blvd rm-s-diag,DT740,L6-S-28-680-01758,998199,423690,2015_03_20
6355,400038,880,S,4,1,33000.0,14.95,25.177,37.622701,-122.078223,0.48,ML,5,2200' N OF INDUSTRIAL PKWY,DT388,L5-S-33-880-01495,881222,426770,2015_03_20
6356,400039,101,N,4,81,,20.78,422.967,37.637025,-122.404035,0.195,ML,4,SFIA/San Bruno Ave,DT1A3,L4-N-35-101-02078,101349,422368,2015_03_20
6357,400040,87,S,4,85,68000.0,2.87,2.87,37.294625,-121.873166,0.44,ML,2,Curtner Ave rm-s-loop,DT643,L2-S-37-087-00287,087114,417982,2015_03_20
6358,400041,880,N,4,1,33000.0,15.8,26.027,37.633535,-122.085656,0.275,ML,4,TENNYSON RD,DTA24,L4-N-33-880-01580,998425,424744,2015_03_20
6359,400043,101,S,4,75,67000.0,3.3,431.63,37.753591,-122.403092,0.46,ML,4,25th St POC,DT232,L4-S-34-101-00330,999360,422062,2015_03_20
6360,400044,680,S,4,95,,5.06,63.198,38.116791,-122.106303,2.02,ML,2,Parish Rd,DT773,L2-S-23-680-00506,680316,417100,2015_03_20
6361,400045,880,N,4,85,68000.0,4.02,4.02,37.363402,-121.902233,0.31,ML,3,SB 101,DT974,L3-N-37-880-00402,998313,421007,2015_03_20
6362,400048,24,E,4,13,54232.0,1.15,5.498,37.86726,-122.199105,0.467,ML,4,Gateway Blvd on-e-diag,DT428,L4-E-28-024-00115,124125,418325,2015_03_20
6363,400049,4,E,4,13,,17.12,16.854,38.015508,-121.992782,0.36,ML,3,Willow Pass rd  rm-e-diag,DT864,L3-E-28-004-01712,998505,418214,2015_03_20
6364,400050,238,N,4,1,,15.41,15.233,37.688984,-122.114253,0.335,ML,3,KENT ST,DT144,L3-N-33-238-01541,238107,420687,2015_03_20
6365,400052,85,N,4,85,68000.0,6.14,6.14,37.255791,-121.875479,0.555,ML,3,Almaden Expwy,DT490,L3-N-37-085-00614,998057,420822,2015_03_20
6366,400053,680,S,4,13,,11.22,42.628,37.862763,-122.034859,0.295,ML,4,Livorna Rd on-s-diag,DT265,L4-S-28-680-01122,999057,421522,2015_03_20
6367,400057,880,N,4,85,68000.0,1.33,1.33,37.335022,-121.935522,0.735,ML,3,BASCOM AVE  RM-ON-DIAG,DT960,L3-N-37-880-00133,880111,420987,2015_03_20
6368,400059,85,S,4,85,68000.0,7.97,7.97,37.250481,-121.907735,1.005,ML,3,Camden Ave rm-s-diag,DT529,L3-S-37-085-00797,998063,421242,2015_03_20
6369,400060,80,W,4,1,6000.0,6.2,11.51,37.87181,-122.305549,0.205,ML,5,N of University Ave,DT322,L5-W-33-080-00620,997001,427302,2015_03_20
6370,400065,87,S,4,85,68000.0,4.9,4.9,37.32044,-121.890471,0.45,ML,2,NB & SB 280  rm-s-conn,DT660,L2-S-37-087-00490,998111,417994,2015_03_20
6371,400067,880,S,4,1,81204.0,12.94,23.167,37.597694,-122.060285,0.275,ML,4,Alvarado-Niles Rd rm-s-diag,DTA17,L4-S-33-880-01294,998409,421846,2015_03_20
6372,400069,101,S,4,85,69084.0,42.77,392.443,37.385758,-121.977493,0.36,ML,4,Great America Pkwy rm-s-diag,DT084,L4-S-37-101-04277,998175,424570,2015_03_20
6373,400071,92,W,4,81,25338.0,13.93,14.656,37.567395,-122.26939,2.78,ML,3,2700' E of Foster City Blvd.,DT037,L3-W-35-092-01393,092150,418896,2015_03_20
6374,400073,17,S,4,85,44112.0,9.4,21.953,37.2563,-121.955559,0.465,ML,2,NB 85 rm-s-loop/conn,DT257,L2-S-37-017-00940,998015,417549,2015_03_20
6375,400074,80,W,4,95,81666.0,3.4,30.872,38.108307,-122.22977,0.575,ML,3,Tennessee St.(east) off ramp,DT060,L3-W-23-080-00340,999074,421467,2015_03_20
6376,400075,580,E,4,1,53000.0,45.56,61.493,37.82576,-122.275143,1.089,ML,6,West St off ramp,DT342,L6-E-33-580-04556,580262,423506,2015_03_20
6377,400078,680,N,4,13,83346.0,15.39,46.882,37.913307,-122.066752,0.465,ML,6,N Main St off-n-loop,DT546,L6-N-28-680-01539,680275,423530,2015_03_20
6378,400079,80,W,4,13,60620.0,.51,13.843,37.904377,-122.313309,0.235,ML,4,W of Panama Ave,DT111,L4-W-28-080-00051,801160,419658,2015_03_20
6379,400082,80,E,4,13,60620.0,6.27,19.603,37.980187,-122.317007,0.185,ML,4,1000' W of Richmond Pkwy,DT169,L4-E-28-080-00627,080003,420216,2015_03_20
6380,400083,24,W,4,1,53000.0,2.89,1.043,37.839128,-122.264826,0.36,ML,4,SHATTUCK AVE/ 55TH ST,DT069,L4-W-33-024-00289,324105,424402,2015_03_20
6381,400084,280,S,4,85,17610.0,8.22,9.602,37.329258,-122.012053,0.665,ML,4,Wolfe Rd rm-s-loop,DT910,L4-S-37-280-00822,998263,419412,2015_03_20
6382,400085,85,S,4,85,68000.0,6.1,6.1,37.255594,-121.87471,0.495,ML,3,ALMADEN EXPWY,DT489,L3-S-37-085-00610,998055,421232,2015_03_20
6383,400088,880,N,4,85,47766.0,7.65,7.65,37.414988,-121.912685,0.475,ML,4,Great Mall Pkwy rm-n-loop,DT065,L4-N-37-880-00765,998325,421022,2015_03_20
6384,400090,680,N,4,13,17988.0,7.3,38.673,37.819445,-121.993177,0.32,ML,5,2000' N OF Sycamore Valley Rd,DT255,L5-N-28-680-00730,999319,423420,2015_03_20
6385,400091,880,S,4,1,68084.0,22.5,32.727,37.70723,-122.162087,0.295,ML,5,200' N of Fairway/Aladdin Dr,DT401,L5-S-33-880-02250,881248,426812,2015_03_20
6386,400093,880,S,4,1,53000.0,R33.8,44.027,37.811953,-122.303779,0.725,ML,4,1400' N of 7th St,DT630,L4-S-33-880-03380,999344,422026,2015_03_20
6387,400094,880,N,4,1,53000.0,28.88,39.107,37.776769,-122.236107,0.225,ML,4,23th Ave/Kennedy St rm-s-loop,DTA39,L4-N-33-880-02888,998482,424816,2015_03_20
6388,400095,80,W,4,13,60620.0,.23,13.563,37.900816,-122.310886,0.268,ML,4,Central Ave rm-w-diag,DT461,L4-W-28-080-00023,080158,419646,2015_03_20
6389,400096,237,W,4,85,69084.0,6.18,6.237,37.418049,-121.972381,0.543,ML,3,Great American Pkwy,DT852,L3-W-37-237-00618,998246,418926,2015_03_20
6390,400097,85,S,4,85,70280.0,13.93,14.106,37.279012,-122.010614,0.755,ML,3,Saratoga Ave  rm-n-diag,DT595,L3-S-37-085-01393,998084,421277,2015_03_20
6391,400098,101,S,4,81,9066.0,16.49,418.713,37.589175,-122.359999,0.3,ML,4,Broadway rm-s-loop/diag,DT278,L4-S-35-101-01649,102296,430564,2015_03_20
6392,400100,17,S,4,85,10340.0,12.39,24.943,37.295052,-121.938872,0.56,ML,3,Hamilton Ave rm-n-loop,DT755,l3-S-37-017-01239,998027,421197,2015_03_20
6393,400101,24,W,4,13,54232.0,1.81,6.158,37.872945,-122.189548,0.585,ML,5,1200' W of Orinda exit,DT429,L5-W-28-024-00181,024132,427134,2015_03_20
6394,400103,24,E,4,1,53000.0,2.89,1.043,37.839085,-122.26443,0.44,ML,4,Shattuck Ave / 55th St,DT069,L4-E-33-024-00289,124106,420276,2015_03_20
6395,400104,237,E,4,85,68000.0,7.11,7.162,37.419313,-121.95548,0.665,ML,3,NORTH FIRST STREET,DT814,L3-E-37-237-00711,998233,420567,2015_03_20
6396,400105,680,S,4,13,68378.0,4.35,35.758,37.77936,-121.976464,0.26,ML,4,Crow Canyon Rd on-n-diag,DT250,L4-S-28-680-00435,682218,424216,2015_03_20
6397,400106,101,S,4,81,68252.0,14.93,417.153,37.586325,-122.332169,0.29,ML,5,oppo peninsula ave rm-n-diag,DT274,L5-S-35-101-01493,105296,430561,2015_03_20
6398,400107,101,N,4,81,68252.0,11.72,413.907,37.551284,-122.294014,0.235,ML,4,oppo EB 92 rm-s-diag,DT264,L4-N-35-101-01172,101007,422296,2015_03_20
6399,400108,17,N,4,85,,4.06,16.613,37.190197,-121.992771,3.025,ML,2,Bear Creek Rd rm-n-diag,DT012,L2-N-37-017-00406,998001,417365,2015_03_20
6400,400109,101,S,4,85,68000.0,37.61,387.283,37.362706,-121.889426,0.785,ML,4,N 13th St/Oakland Rd rm-s-diag,DT027,L4-S-37-101-03761,998139,424540,2015_03_20
6401,400110,680,S,4,13,57764.0,18.14,49.693,37.951643,-122.055554,0.59,ML,6,GREGORY LN OFF-S-DIAG,DT356,L6-S-28-680-01814,680291,423706,2015_03_20
6402,400111,580,E,4,1,57792.0,18.85,34.882,37.70141,-121.888557,0.205,ML,5,HACIENDA DR,DT661,L5-E-33-580-01885,580152,423322,2015_03_20
6403,400112,242,N,4,13,16000.0,2.81,3.069,37.998096,-122.038232,0.938,ML,4,Olivera St oc (Reitz Ct),DT177,L4-N-28-242-00281,242111,420662,2015_03_20
6404,400113,80,W,4,13,60620.0,2.62,15.953,37.932553,-122.326013,0.46,ML,4,Barrett Ave rm-w-diag,DT463,L4-W-28-080-00262,080168,419694,2015_03_20
6405,400115,238,S,4,1,,15.41,15.233,37.688688,-122.114306,0.34,ML,3,Kent St,DT144,L3-S-33-238-01541,238116,421137,2015_03_20
6406,400116,101,S,4,81,,20.57,422.793,37.634035,-122.403213,0.25,ML,4,N Access Rd rm-s-fly,DT189,L4-S-35-101-02057,103312,419784,2015_03_20
6407,400118,680,N,4,13,68378.0,4.41,35.783,37.780195,-121.976672,0.25,ML,4,Crow Canyon Rd on-n-diag,DT250,L4-N-28-680-00441,680233,418427,2015_03_20
6408,400119,101,N,4,81,,18.58,420.767,37.608473,-122.389316,0.285,ML,4,3300' N of Milbrae ave OC,DT286,L4-N-35-101-01858,101335,422338,2015_03_20
6409,400122,880,N,4,85,68000.0,4.21,4.21,37.36614,-121.901132,0.185,ML,3,NB 101,DT975,L3-N-37-880-00421,998317,421012,2015_03_20
6410,400124,80,E,4,13,,12,25.333,38.037879,-122.248062,0.4,ML,4,600' W OF REFINERY RD UC,DT024,L4-E-28-080-01200,803215,418646,2015_03_20
6411,400125,101,N,4,81,,19.37,421.557,37.617067,-122.398437,0.1,ML,6,1200' N of SFIA,DT289,L6-N-35-101-01937,103341,423594,2015_03_20
6412,400126,80,W,4,1,6000.0,5.09,10.4,37.856366,-122.301014,0.29,ML,5,S Aquatic Park,DT319,L5-W-33-080-00491,997007,427274,2015_03_20
6413,400127,84,E,4,1,26000.0,.89,30.95,37.516003,-122.106861,1.06,ML,3,800' E of Dumbarton East end,DT922,L3-E-33-084-00089,184105,418696,2015_03_20
6414,400128,80,W,4,95,81666.0,1.75,29.222,38.084974,-122.233096,0.52,ML,3,oppo Magazine St  on-e-,DT056,L3-W-23-080-00175,080230,421457,2015_03_20
6415,400132,85,N,4,85,68000.0,2.11,2.11,37.243208,-121.806387,1.515,ML,3,COTTLE RD ONAL,DT383,L3-N-37-085-00211,998039,420797,2015_03_20
6416,400134,880,S,4,1,53000.0,24.75,34.977,37.731787,-122.188781,0.335,ML,4,98th Ave rm-s-loop,DT756,L4-S-33-880-02475,998459,421930,2015_03_20
6417,400137,880,N,4,1,26000.0,8.83,19.057,37.54653,-122.022581,0.3,ML,4,THORNTON AVE,DTA07,L4-N-33-880-00883,998389,424684,2015_03_20
6418,400138,101,S,4,85,,32.85,382.519,37.31631,-121.829714,0.9,ML,4,TULLY RD,DT680,L4-S-37-101-03285,998129,424516,2015_03_20
6419,400141,880,N,4,1,26000.0,6.37,16.597,37.523522,-121.989607,0.455,ML,4,Stevenson Blvd rm-n-diag,DT999,L4-N-33-880-00637,998375,424666,2015_03_20
6420,400143,101,S,4,41,,18.62,459.225,38.074388,-122.541483,0.26,ML,5,2200' N of Ignasio Blvd,DT564,L5-S-27-101-01862,101478,426609,2015_03_20
6421,400145,85,N,4,85,68000.0,4.03,4.03,37.251693,-121.838501,0.67,ML,3,BLOSSOM HILL RD,DT418,L3-N-37-085-00403,998045,420807,2015_03_20
6422,400146,880,S,4,1,,19.68,29.907,37.680405,-122.123301,0.295,ML,6,100' S OF PASEO GRANDE,DT399,L6-S-33-880-01968,884238,423746,2015_03_20
6423,400147,880,N,4,85,68000.0,2.04,2.04,37.34221,-121.926305,0.665,ML,3,THE ALAMEDA/ 82,DT963,L3-N-37-880-00204,998295,420992,2015_03_20
6424,400148,85,N,4,85,68000.0,8.23,8.23,37.250664,-121.912479,0.565,ML,3,Camden Ave rm-n-diag,DT533,L3-N-37-085-00823,998065,420837,2015_03_20
6425,400149,101,S,4,85,49670.0,48.59,398.263,37.4118,-122.077964,0.05,ML,3,Shoreline Blvd rm-s-diag,DT767,L3-S-37-101-04859,998203,421357,2015_03_20
6426,400150,680,N,4,13,,12.09,43.463,37.873161,-122.043593,0.15,ML,4,3000' S OF Rudgear Rd,DT268,L4-N-28-680-01209,999060,418547,2015_03_20
6427,400152,680,N,4,13,17988.0,6.31,37.683,37.805463,-121.990262,0.46,ML,4,2100' S Sycamore Valley Rd,DT253,L4-N-28-680-00631,999317,418457,2015_03_20
6428,400153,580,E,4,1,41992.0,15.58,31.612,37.700938,-121.828882,0.4,ML,6,W OF AIRWAY BLVD,DT314,L6-E-33-580-01558,580142,427420,2015_03_20
6429,400154,17,N,4,85,44112.0,7.05,19.603,37.226342,-121.975157,0.51,ML,2,Saratoga Ave rm-n-loop,DT163,L2-N-37-017-00705,998003,416972,2015_03_20
6430,400156,280,N,4,75,67000.0,2.05,52.011,37.727079,-122.445019,0.56,ML,5,Havelock St,DT007,L5-N-34-280-00205,280277,426336,2015_03_20
6431,400158,237,W,4,85,68000.0,8.17,8.222,37.421059,-121.93678,2.57,ML,3,Zanker Rd RM-E-Diag,DT834,L3-W-37-237-00817,998238,418946,2015_03_20
6432,400160,101,S,4,85,68000.0,35.64,385.309,37.348392,-121.860589,0.455,ML,4,Alum Rock Ave rm-s-diag,DT775,L4-S-37-101-03564,998223,424528,2015_03_20
6433,400162,92,W,4,81,68252.0,11.51,12.236,37.552555,-122.307411,0.565,ML,2,W of Delaware St.,DT034,L2-W-35-092-01151,092132,418146,2015_03_20
6434,400164,84,W,4,1,26000.0,2.11,32.17,37.530179,-122.093116,0.71,ML,3,3300' W OF TOLL PLAZA,DT825,L3-W-33-084-00211,284106,418836,2015_03_20
6435,400168,101,N,4,85,77000.0,43.83,393.467,37.391166,-121.995524,0.17,ML,4,Lawrence Expwy. rm-n-loop,DT953,L4-N-37-101-04383,998181,422668,2015_03_20
6436,400169,680,S,4,13,83346.0,11.94,43.348,37.871257,-122.042369,0.145,ML,4,3300' N of Livorna Rd,DT536,L4-S-28-680-01194,681248,421540,2015_03_20
6437,400171,24,E,4,13,39122.0,4.53,8.878,37.891457,-122.152067,0.335,ML,4,ACALANES RD,DT440,L4-E-28-024-00453,024139,418355,2015_03_20
6438,400172,101,S,4,85,68000.0,40.59,390.263,37.376264,-121.939712,0.975,ML,4,De La Cruz Blvd rm-s-diag,DT715,L4-S-37-101-04059,998155,424546,2015_03_20
6439,400174,85,N,4,85,49670.0,23.48,23.656,37.403686,-122.06976,0.734,ML,3,oppo Moffett Blvd rm-s-loop,DT614,L3-N-37-085-02348,998094,420887,2015_03_20
