trip_id,person_id,household_id,tour_id,primary_purpose,trip_num,outbound,trip_count,purpose,destination,origin,destination_logsum,depart,trip_mode,mode_choice_logsum,in_Zone
282434949,861082,311752,35304368,eatout,1,FALSE,1,Home,198,557,NA,18,SHARED3FREE,0.01668645653170919,TRUE
282658641,861764,311929,35332330,eatout,1,TRUE,4,shopping,313,199,19.53803729039645,16,SHARED3FREE,1.8279870061411196,TRUE
282658642,861764,311929,35332330,eatout,2,TRUE,4,eatout,215,313,20.02910109479919,16,SHARED3FREE,2.1028392591811325,TRUE
282658643,861764,311929,35332330,eatout,3,TRUE,4,othmaint,217,215,20.694251704198468,16,SHARED3FREE,2.3970121339139276,TRUE
282658644,861764,311929,35332330,eatout,4,TRUE,4,eatout,215,217,NA,16,SHARED3FREE,2.396797956487213,TRUE
282658645,861764,311929,35332330,eatout,1,FALSE,2,shopping,214,215,19.556349061073043,16,SHARED3FREE,2.5296779612860205,TRUE
282658646,861764,311929,35332330,eatout,2,FALSE,2,Home,199,214,NA,16,SHARED3FREE,2.2226390068400326,TRUE
282659233,861765,311929,35332404,work,1,TRUE,1,work,210,199,NA,5,SHARED2FREE,0.15559083643920849,TRUE
282659237,861765,311929,35332404,work,1,FALSE,1,Home,199,210,NA,16,SHARED2FREE,0.15712934099101744,TRUE
282659497,861766,311929,35332437,school,1,TRUE,1,school,204,199,NA,8,WALK,-3.870106597177037,TRUE
282659501,861766,311929,35332437,school,1,FALSE,1,Home,199,204,NA,15,WALK,-3.8700962625833273,TRUE
282659825,861767,311929,35332478,school,1,TRUE,1,school,174,199,NA,7,WALK_LOC,-1.8013808263100501,TRUE
282659829,861767,311929,35332478,school,1,FALSE,1,Home,199,174,NA,16,WALK_LOC,-1.7970237625712622,TRUE
283595625,864620,312918,35449453,shopping,1,TRUE,1,shopping,324,190,NA,12,SHARED2FREE,0.28475207225395693,TRUE
283595629,864620,312918,35449453,shopping,1,FALSE,1,Home,190,324,NA,12,SHARED2FREE,0.2844730943471366,TRUE
283596001,864621,312918,35449500,work,1,TRUE,2,othmaint,173,190,8.537618851360206,8,DRIVEALONEFREE,-0.3813191514539777,TRUE
283596002,864621,312918,35449500,work,2,TRUE,2,work,326,173,NA,8,DRIVEALONEFREE,-1.6942393095202704,TRUE
283595873,864621,312918,35449484,atwork,1,TRUE,1,atwork,330,326,NA,12,WALK,-0.04059198096864625,TRUE
283595877,864621,312918,35449484,atwork,1,FALSE,1,Work,326,330,NA,13,DRIVEALONEFREE,-0.04059198096864625,TRUE
283596005,864621,312918,35449500,work,1,FALSE,1,Home,190,326,NA,17,DRIVEALONEFREE,-1.3748678779404704,TRUE
284879465,868534,314108,35609933,work,1,TRUE,1,work,157,191,NA,8,DRIVEALONEFREE,-0.29258800316512285,TRUE
284879185,868534,314108,35609898,atwork,1,TRUE,1,atwork,211,157,NA,12,SHARED2FREE,2.530771581119888,TRUE
284879189,868534,314108,35609898,atwork,1,FALSE,1,Work,157,211,NA,12,SHARED2FREE,2.5310532537727792,TRUE
284879469,868534,314108,35609933,work,1,FALSE,4,shopping,339,157,10.195091188757104,18,DRIVEALONEFREE,-0.5245365086366269,TRUE
284879470,868534,314108,35609933,work,2,FALSE,4,social,195,339,11.340594591130044,18,DRIVEALONEFREE,-0.4056037419189001,TRUE
284879471,868534,314108,35609933,work,3,FALSE,4,eatout,359,195,11.05721040832354,18,DRIVEALONEFREE,-0.5319534701451567,TRUE
284879472,868534,314108,35609933,work,4,FALSE,4,Home,191,359,NA,19,DRIVEALONEFREE,-0.5971761076253854,TRUE
284879793,868535,314108,35609974,work,1,TRUE,1,work,557,191,NA,6,DRIVEALONEFREE,-1.0773226543799712,TRUE
284879797,868535,314108,35609974,work,1,FALSE,1,Home,191,557,NA,15,DRIVEALONEFREE,-1.0755625215977966,TRUE
285904025,871658,315314,35738003,othdiscr,1,TRUE,2,social,216,193,12.791112986690397,12,TNC_SINGLE,0.08694029647868241,TRUE
285904026,871658,315314,35738003,othdiscr,2,TRUE,2,othdiscr,213,216,NA,14,TNC_SINGLE,0.28694055786818967,TRUE
285904029,871658,315314,35738003,othdiscr,1,FALSE,1,Home,193,213,NA,14,DRIVEALONEFREE,-0.008507008423462581,TRUE
285904113,871658,315314,35738014,social,1,TRUE,1,social,472,193,NA,17,SHARED2FREE,-0.12360998889734327,TRUE
285904117,871658,315314,35738014,social,1,FALSE,1,Home,193,472,NA,18,SHARED2FREE,0.01450537182258497,TRUE
285904121,871658,315314,35738015,social,1,TRUE,1,social,209,193,NA,18,TNC_SINGLE,0.3985144540805434,TRUE
285904125,871658,315314,35738015,social,1,FALSE,1,Home,193,209,NA,21,DRIVEALONEFREE,0.4012886580963433,TRUE
286934145,874799,316319,35866768,escort,1,TRUE,1,escort,275,171,NA,8,DRIVEALONEFREE,-0.32495447811592915,TRUE
286934149,874799,316319,35866768,escort,1,FALSE,1,Home,171,275,NA,8,SHARED2FREE,-0.3234267277702613,TRUE
286934361,874799,316319,35866795,social,1,TRUE,1,social,211,171,NA,15,DRIVEALONEFREE,-0.49456756918392064,TRUE
286934365,874799,316319,35866795,social,1,FALSE,1,Home,171,211,NA,17,DRIVEALONEFREE,-0.44529849205102073,TRUE
286934713,874800,316319,35866839,work,1,TRUE,2,escort,191,171,7.605684894727471,8,DRIVEALONEFREE,-0.38869476337191167,TRUE
286934714,874800,316319,35866839,work,2,TRUE,2,work,516,191,NA,8,DRIVEALONEFREE,-1.6584905243095147,TRUE
286934717,874800,316319,35866839,work,1,FALSE,1,Home,171,516,NA,16,DRIVEALONEFREE,-1.4812849183547085,TRUE
286934977,874801,316319,35866872,school,1,TRUE,1,school,173,171,NA,8,WALK,-2.0029230958318083,TRUE
286934981,874801,316319,35866872,school,1,FALSE,1,Home,171,173,NA,13,WALK,-2.002882263477078,TRUE
286935305,874802,316319,35866913,school,1,TRUE,1,school,171,171,NA,7,SHARED2FREE,-1.47887456193278,TRUE
286935309,874802,316319,35866913,school,1,FALSE,1,Home,171,171,NA,15,SHARED2FREE,-1.47887456193278,TRUE
286935633,874803,316319,35866954,school,1,TRUE,1,school,171,171,NA,11,SHARED2FREE,-1.47887456193278,TRUE
286935637,874803,316319,35866954,school,1,FALSE,1,Home,171,171,NA,15,SHARED2FREE,-1.47887456193278,TRUE
288180129,878597,317509,36022516,work,1,TRUE,1,work,460,178,NA,9,SHARED3FREE,0.03960966196172034,TRUE
288180133,878597,317509,36022516,work,1,FALSE,1,Home,178,460,NA,14,SHARED3FREE,0.12791908013070366,TRUE
289401841,882322,318707,36175230,othmaint,1,TRUE,1,othmaint,211,172,NA,21,DRIVEALONEFREE,-0.1922587303313109,TRUE
289401845,882322,318707,36175230,othmaint,1,FALSE,2,shopping,214,211,11.611436044147835,21,TNC_SHARED,0.17763557855688097,TRUE
289401846,882322,318707,36175230,othmaint,2,FALSE,2,Home,172,214,NA,21,TNC_SHARED,-0.061341879559073206,TRUE
289402209,882323,318707,36175276,shopping,1,TRUE,1,shopping,195,172,NA,9,TNC_SINGLE,-0.3119985145381559,TRUE
289402213,882323,318707,36175276,shopping,1,FALSE,1,Home,172,195,NA,13,TNC_SINGLE,-0.3092201261454457,TRUE
290458089,885542,319752,36307261,work,1,TRUE,1,work,211,180,NA,8,DRIVEALONEFREE,-0.8219847371933985,TRUE
290458093,885542,319752,36307261,work,1,FALSE,1,Home,180,211,NA,18,DRIVEALONEFREE,-0.7958424056265475,TRUE
290458633,885544,319752,36307329,othdiscr,1,TRUE,1,othdiscr,157,180,NA,6,SHARED3FREE,1.379716001887201,TRUE
290458637,885544,319752,36307329,othdiscr,1,FALSE,1,Home,180,157,NA,16,SHARED2FREE,1.3802743140842546,TRUE
290459009,885545,319752,36307376,school,1,TRUE,1,school,194,180,NA,17,SHARED2FREE,-2.0069355938462543,TRUE
290459013,885545,319752,36307376,school,1,FALSE,2,social,302,194,4.552998288747274,20,SHARED2FREE,-2.0144916763406626,TRUE
290459014,885545,319752,36307376,school,2,FALSE,2,Home,180,302,NA,21,SHARED2FREE,-2.419628508726484,TRUE
290459337,885546,319752,36307417,school,1,TRUE,2,escort,191,180,9.438406435951995,8,SHARED3FREE,-0.5542435841364817,TRUE
290459338,885546,319752,36307417,school,2,TRUE,2,school,173,191,NA,8,SHARED3FREE,-0.7981373416704074,TRUE
290459341,885546,319752,36307417,school,1,FALSE,1,Home,180,173,NA,18,SHARED3FREE,-0.628577981232511,TRUE
290661993,886164,319929,36332749,othdiscr,1,TRUE,1,othdiscr,279,180,NA,9,SHARED3FREE,1.4036711885807072,TRUE
290661997,886164,319929,36332749,othdiscr,1,FALSE,1,Home,180,279,NA,11,SHARED3FREE,1.409165799412702,TRUE
290661865,886164,319929,36332733,escort,1,TRUE,1,escort,170,180,NA,14,SHARED3FREE,1.9040077126233128,TRUE
290661869,886164,319929,36332733,escort,1,FALSE,1,Home,180,170,NA,15,SHARED2FREE,1.9040045644031132,TRUE
290662345,886165,319929,36332793,othmaint,1,TRUE,1,othmaint,378,180,NA,9,SHARED3FREE,1.8043593324624416,TRUE
290662349,886165,319929,36332793,othmaint,1,FALSE,2,othmaint,343,378,20.246354497598272,10,SHARED3FREE,2.1119678932832806,TRUE
290662350,886165,319929,36332793,othmaint,2,FALSE,2,Home,180,343,NA,10,SHARED3FREE,2.065732637083363,TRUE
291723185,889399,320918,36465398,work,1,TRUE,1,work,392,146,NA,7,DRIVEALONEFREE,-1.1765486288982736,TRUE
291723057,889399,320918,36465382,atwork,1,TRUE,1,atwork,377,392,NA,13,DRIVEALONEFREE,-0.1190191764465133,TRUE
291723061,889399,320918,36465382,atwork,1,FALSE,1,Work,392,377,NA,14,DRIVEALONEFREE,-0.11925054106640656,TRUE
291723189,889399,320918,36465398,work,1,FALSE,1,Home,146,392,NA,17,DRIVEALONEFREE,-1.1662791050407915,TRUE
291723513,889400,320918,36465439,work,1,TRUE,2,escort,145,146,10.520640323543923,5,DRIVEALONEFREE,-0.018087734167168523,TRUE
291723514,889400,320918,36465439,work,2,TRUE,2,work,157,145,NA,6,DRIVEALONEFREE,-0.4925423120019344,TRUE
291723385,889400,320918,36465423,atwork,1,TRUE,1,atwork,209,157,NA,8,SHARED2FREE,2.4420107610270607,TRUE
291723389,889400,320918,36465423,atwork,1,FALSE,1,Work,157,209,NA,8,SHARED2FREE,2.442289514480125,TRUE
291723517,889400,320918,36465439,work,1,FALSE,1,Home,146,157,NA,12,DRIVEALONEFREE,-0.3377333449652099,TRUE
293015177,893338,322108,36626897,work,1,TRUE,3,othmaint,374,208,11.468487594729893,8,DRIVEALONEFREE,-0.3939003287007803,TRUE
293015178,893338,322108,36626897,work,2,TRUE,3,shopping,359,374,11.32554337414228,8,DRIVEALONEFREE,-0.15875612143175952,TRUE
293015179,893338,322108,36626897,work,3,TRUE,3,work,368,359,NA,8,DRIVEALONEFREE,-0.3621359926007721,TRUE
293015049,893338,322108,36626881,atwork,1,TRUE,1,atwork,372,368,NA,12,DRIVEALONEFREE,-0.18883278829130837,TRUE
293015053,893338,322108,36626881,atwork,1,FALSE,1,Work,368,372,NA,12,DRIVEALONEFREE,-0.1842022816427767,TRUE
293015181,893338,322108,36626897,work,1,FALSE,3,work,310,368,13.074625296578864,18,DRIVEALONEFREE,-0.3664215857760183,TRUE
293015182,893338,322108,36626897,work,2,FALSE,3,work,301,310,13.22230771892174,18,DRIVEALONEFREE,-0.27101333911529496,TRUE
293015183,893338,322108,36626897,work,3,FALSE,3,Home,208,301,NA,19,DRIVEALONEFREE,-0.1924717048049092,TRUE
293015505,893339,322108,36626938,work,1,TRUE,1,work,255,208,NA,5,SHARED2FREE,0.7061493525854708,TRUE
293015509,893339,322108,36626938,work,1,FALSE,1,Home,208,255,NA,16,SHARED2FREE,0.7057378006900397,TRUE
293015769,893340,322108,36626971,school,1,TRUE,1,school,161,208,NA,7,SHARED3FREE,-0.683756028569181,TRUE
293015773,893340,322108,36626971,school,1,FALSE,1,Home,208,161,NA,15,SHARED3FREE,-0.6802675372734132,TRUE
293016161,893341,322108,36627020,work,1,TRUE,1,work,584,208,NA,8,DRIVEALONEFREE,-1.493914671163534,TRUE
293016073,893341,322108,36627009,othmaint,1,TRUE,1,othmaint,377,208,NA,17,TNC_SINGLE,0.5856136004086454,TRUE
293016165,893341,322108,36627020,work,1,FALSE,2,othmaint,302,584,9.925342465730775,17,DRIVEALONEFREE,-1.100083962166638,TRUE
293016166,893341,322108,36627020,work,2,FALSE,2,Home,208,302,NA,17,DRIVEALONEFREE,-0.2754317928871772,TRUE
293016077,893341,322108,36627009,othmaint,1,FALSE,1,Home,208,377,NA,19,TNC_SINGLE,0.6593790055225576,TRUE
294196961,896941,323314,36774620,work,1,TRUE,1,work,277,143,NA,7,TNC_SHARED,-4.220241173887768,TRUE
294196965,896941,323314,36774620,work,1,FALSE,1,Home,143,277,NA,18,TNC_SHARED,-3.9877599635951415,TRUE
295166529,899897,324319,36895816,work,1,TRUE,1,work,387,154,NA,7,DRIVEALONEFREE,-0.5225193028197517,TRUE
295166249,899897,324319,36895781,atwork,1,TRUE,1,atwork,411,387,NA,8,DRIVEALONEFREE,-0.2233735610370174,TRUE
295166253,899897,324319,36895781,atwork,1,FALSE,1,Work,387,411,NA,8,DRIVEALONEFREE,-0.22253652624088432,TRUE
295166533,899897,324319,36895816,work,1,FALSE,1,Home,154,387,NA,17,DRIVEALONEFREE,-0.5265693762545018,TRUE
295166593,899898,324319,36895824,eatout,1,TRUE,1,eatout,377,154,NA,12,SHARED3FREE,2.0984992463527012,TRUE
295166597,899898,324319,36895824,eatout,1,FALSE,1,Home,154,377,NA,12,SHARED3FREE,2.0906737476228416,TRUE
295166833,899898,324319,36895854,social,1,TRUE,1,social,70,154,NA,17,TNC_SINGLE,-0.05302492387903807,TRUE
295166837,899898,324319,36895854,social,1,FALSE,1,Home,154,70,NA,17,DRIVEALONEFREE,-0.03916483946448166,TRUE
295166945,899899,324319,36895868,escort,1,TRUE,1,escort,153,154,NA,8,WALK,-2.5011822194917612,TRUE
295166949,899899,324319,36895868,escort,1,FALSE,1,Home,154,153,NA,9,WALK,-2.5011798130564404,TRUE
295167137,899899,324319,36895892,shopping,1,TRUE,1,shopping,303,154,NA,11,SHARED2FREE,-0.3148137745846842,TRUE
295167141,899899,324319,36895892,shopping,1,FALSE,1,Home,154,303,NA,13,TNC_SINGLE,-0.19464316907477877,TRUE
295167073,899899,324319,36895884,othdiscr,1,TRUE,1,othdiscr,79,154,NA,16,SHARED3FREE,1.410802340764516,TRUE
295167077,899899,324319,36895884,othdiscr,1,FALSE,1,Home,154,79,NA,19,SHARED3FREE,1.4033011355239438,TRUE
295166921,899899,324319,36895865,eatout,1,TRUE,1,eatout,210,154,NA,21,SHARED2FREE,1.267098501351349,TRUE
295166925,899899,324319,36895865,eatout,1,FALSE,1,Home,154,210,NA,23,SHARED2FREE,1.2679390515038744,TRUE
295167425,899900,324319,36895928,othmaint,1,TRUE,1,othmaint,196,154,NA,8,TNC_SINGLE,-0.11153186737707516,TRUE
295167429,899900,324319,36895928,othmaint,1,FALSE,1,Home,154,196,NA,10,TNC_SINGLE,-0.05376782690071796,TRUE
296420937,903722,325509,37052617,othdiscr,1,TRUE,1,othdiscr,215,157,NA,9,SHARED2FREE,-1.3334295994043914,TRUE
296420941,903722,325509,37052617,othdiscr,1,FALSE,2,eatout,195,215,8.603961633238416,9,SHARED3FREE,-0.26530248382340255,TRUE
296420942,903722,325509,37052617,othdiscr,2,FALSE,2,Home,157,195,NA,9,SHARED2FREE,-1.041457269098754,TRUE
296421129,903722,325509,37052641,work,1,TRUE,1,work,157,157,NA,9,WALK,-0.7901918921578206,TRUE
296421133,903722,325509,37052641,work,1,FALSE,1,Home,157,157,NA,18,WALK,-0.7901918921578206,TRUE
296421369,903723,325509,37052671,othmaint,1,TRUE,1,othmaint,211,157,NA,10,SHARED3FREE,1.4401313756016134,TRUE
296421373,903723,325509,37052671,othmaint,1,FALSE,1,Home,157,211,NA,14,SHARED3FREE,1.4509811501821668,TRUE
297489097,906978,326707,37186137,work,1,TRUE,2,shopping,210,260,14.035889877239418,7,SHARED3FREE,0.6395162636333873,TRUE
297489098,906978,326707,37186137,work,2,TRUE,2,work,195,210,NA,9,SHARED3FREE,1.2060427037022876,TRUE
297489101,906978,326707,37186137,work,1,FALSE,2,othmaint,383,195,14.933673794277,17,SHARED3FREE,0.6013365904760813,TRUE
297488905,906978,326707,37186113,othdiscr,1,TRUE,1,othdiscr,283,260,NA,18,SHARED3FREE,-0.629133832962796,TRUE
297489102,906978,326707,37186137,work,2,FALSE,2,Home,260,383,NA,18,SHARED3FREE,0.8817480331544781,TRUE
297488909,906978,326707,37186113,othdiscr,1,FALSE,4,social,271,283,10.057666455696765,22,SHARED3FREE,-0.1599577184545258,TRUE
297488910,906978,326707,37186113,othdiscr,2,FALSE,4,othdiscr,263,271,10.248775397744062,22,SHARED3FREE,-0.4179731208325489,TRUE
297488911,906978,326707,37186113,othdiscr,3,FALSE,4,eatout,293,263,8.787642553640486,22,SHARED3FREE,-0.6026815850709378,TRUE
297488912,906978,326707,37186113,othdiscr,4,FALSE,4,Home,260,293,NA,22,SHARED3FREE,-0.7121346743617165,TRUE
297489425,906979,326707,37186178,work,1,TRUE,1,work,349,260,NA,7,DRIVEALONEFREE,-0.8600656289490662,TRUE
297489429,906979,326707,37186178,work,1,FALSE,1,Home,260,349,NA,17,DRIVEALONEFREE,-0.837873065876656,TRUE
297489689,906980,326707,37186211,school,1,TRUE,1,school,543,260,NA,7,SHARED3FREE,-2.9058171476209798,TRUE
297489693,906980,326707,37186211,school,1,FALSE,1,Home,260,543,NA,13,SHARED3FREE,-2.587858800089018,TRUE
297490017,906981,326707,37186252,school,1,TRUE,1,school,260,260,NA,8,SHARED2FREE,-1.443430637413289,TRUE
297490021,906981,326707,37186252,school,1,FALSE,3,eatout,398,260,3.001541097716441,18,SHARED2FREE,-2.51649854978488,TRUE
297490022,906981,326707,37186252,school,2,FALSE,3,social,383,398,4.632201288544422,18,SHARED2FREE,-1.4929330249215853,TRUE
297490023,906981,326707,37186252,school,3,FALSE,3,Home,260,383,NA,22,SHARED2FREE,-2.317064724886039,TRUE
297490345,906982,326707,37186293,school,1,TRUE,1,school,235,260,NA,7,SHARED3FREE,-0.6030592431075257,TRUE
297490349,906982,326707,37186293,school,1,FALSE,1,Home,260,235,NA,15,SHARED3FREE,-0.6030592431075257,TRUE
298552801,910221,327752,37319100,work,1,TRUE,1,work,259,264,NA,8,DRIVEALONEFREE,-0.5667164773088298,TRUE
298552521,910221,327752,37319065,atwork,1,TRUE,1,atwork,316,259,NA,13,DRIVEALONEFREE,-0.41977057132288176,TRUE
298552525,910221,327752,37319065,atwork,1,FALSE,1,Work,259,316,NA,13,DRIVEALONEFREE,-0.4151359075268279,TRUE
298552805,910221,327752,37319100,work,1,FALSE,2,shopping,383,259,9.780983987579317,19,DRIVEALONEFREE,-0.2041717150244506,TRUE
298552806,910221,327752,37319100,work,2,FALSE,2,Home,264,383,NA,20,DRIVEALONEFREE,-0.5310355928557413,TRUE
298553129,910222,327752,37319141,work,1,TRUE,1,work,392,264,NA,7,DRIVEALONEFREE,-0.8160878569846237,TRUE
298552849,910222,327752,37319106,atwork,1,TRUE,1,atwork,372,392,NA,10,DRIVEALONEFREE,-0.22512115773560243,TRUE
298552853,910222,327752,37319106,atwork,1,FALSE,1,Work,392,372,NA,10,DRIVEALONEFREE,-0.23114272422821555,TRUE
298553041,910222,327752,37319130,othmaint,1,TRUE,1,othmaint,405,264,NA,17,SHARED2FREE,0.9572339675305652,TRUE
298553133,910222,327752,37319141,work,1,FALSE,1,Home,264,392,NA,17,DRIVEALONEFREE,-0.7798000611655814,TRUE
298553045,910222,327752,37319130,othmaint,1,FALSE,1,Home,264,405,NA,18,SHARED2FREE,0.9805386883696469,TRUE
298763617,910864,327929,37345452,othmaint,1,TRUE,1,othmaint,460,264,NA,9,DRIVEALONEFREE,-0.5031286156278302,TRUE
298763621,910864,327929,37345452,othmaint,1,FALSE,1,Home,264,460,NA,10,DRIVEALONEFREE,-0.46207477170130284,TRUE
299777881,913956,328918,37472235,work,1,TRUE,1,work,275,267,NA,7,DRIVEALONEFREE,-0.3840336159904044,TRUE
299777885,913956,328918,37472235,work,1,FALSE,1,Home,267,275,NA,18,DRIVEALONEFREE,-0.37288019316475707,TRUE
299777969,913957,328918,37472246,escort,1,TRUE,2,eatout,398,267,17.68140717358096,7,SHARED3FREE,1.436822578378653,TRUE
299777970,913957,328918,37472246,escort,2,TRUE,2,escort,275,398,NA,7,SHARED3FREE,1.60009001096507,TRUE
299777973,913957,328918,37472246,escort,1,FALSE,1,Home,267,275,NA,7,SHARED3FREE,1.7899994860503587,TRUE
299778209,913957,328918,37472276,work,1,TRUE,1,work,485,267,NA,7,DRIVEALONEFREE,-0.8887860183307454,TRUE
299778213,913957,328918,37472276,work,1,FALSE,1,Home,267,485,NA,17,DRIVEALONEFREE,-0.8168320880462808,TRUE
299778473,913958,328918,37472309,school,1,TRUE,1,school,275,267,NA,7,SHARED3FREE,-0.8617179483859263,TRUE
299778477,913958,328918,37472309,school,1,FALSE,3,othmaint,358,275,7.913099754258517,17,SHARED3FREE,-1.2552759340044908,TRUE
299778478,913958,328918,37472309,school,2,FALSE,3,othdiscr,292,358,8.902625232914913,17,SHARED3FREE,-1.0727429511333373,TRUE
299778479,913958,328918,37472309,school,3,FALSE,3,Home,267,292,NA,17,SHARED3FREE,-1.0519057107079348,TRUE
299778817,913959,328918,37472352,shopping,1,TRUE,1,shopping,292,267,NA,7,SHARED3FREE,1.935275586213435,TRUE
299778821,913959,328918,37472352,shopping,1,FALSE,1,Home,267,292,NA,16,SHARED3FREE,2.014287565908149,TRUE
299778777,913959,328918,37472347,othmaint,1,TRUE,2,othmaint,372,267,15.984745483117212,18,SHARED2FREE,0.562565010141787,TRUE
299778778,913959,328918,37472347,othmaint,2,TRUE,2,othmaint,359,372,NA,19,SHARED2FREE,1.1264468744753633,TRUE
299778781,913959,328918,37472347,othmaint,1,FALSE,1,Home,267,359,NA,21,SHARED2FREE,0.6142710632109198,TRUE
301027889,917767,330108,37628486,work,1,TRUE,1,work,431,270,NA,14,DRIVEALONEFREE,-0.9439223916058895,TRUE
301027893,917767,330108,37628486,work,1,FALSE,2,othmaint,432,431,8.886522700086624,23,DRIVEALONEFREE,-0.014097003659762759,TRUE
301027894,917767,330108,37628486,work,2,FALSE,2,Home,270,432,NA,23,DRIVEALONEFREE,-1.0986265676687397,TRUE
301028129,917768,330108,37628516,othmaint,1,TRUE,1,othmaint,275,270,NA,10,SHARED2FREE,0.6377121010020154,TRUE
301028133,917768,330108,37628516,othmaint,1,FALSE,1,Home,270,275,NA,12,SHARED2FREE,0.6464621180727232,TRUE
302194521,921324,331314,37774315,school,1,TRUE,1,school,465,241,NA,18,DRIVEALONEFREE,-1.094784070683859,TRUE
302194525,921324,331314,37774315,school,1,FALSE,1,Home,241,465,NA,18,DRIVEALONEFREE,-1.0057381784007375,TRUE
303202481,924397,332319,37900310,shopping,1,TRUE,2,shopping,440,251,10.462753669513248,13,DRIVEALONEFREE,-0.42368589448484406,TRUE
303202482,924397,332319,37900310,shopping,2,TRUE,2,shopping,210,440,NA,13,DRIVEALONEFREE,-0.6663790653183506,TRUE
303202485,924397,332319,37900310,shopping,1,FALSE,1,Home,251,210,NA,19,TNC_SHARED,-0.6175559963241328,TRUE
303202857,924398,332319,37900357,work,1,TRUE,1,work,302,251,NA,7,DRIVEALONEFREE,-0.6191253433812002,TRUE
303202861,924398,332319,37900357,work,1,FALSE,1,Home,251,302,NA,17,DRIVEALONEFREE,-0.6144772629820033,TRUE
303203121,924399,332319,37900390,school,1,TRUE,1,school,251,251,NA,8,WALK,-0.7950563998021141,TRUE
303203125,924399,332319,37900390,school,1,FALSE,1,Home,251,251,NA,18,WALK,-0.7950563998021141,TRUE
303203449,924400,332319,37900431,school,1,TRUE,1,school,233,251,NA,9,SHARED2FREE,-1.8304966333122146,TRUE
303203453,924400,332319,37900431,school,1,FALSE,1,Home,251,233,NA,13,SHARED2FREE,-1.8304966333122146,TRUE
304414161,928091,333509,38051770,work,1,TRUE,1,work,1057,271,NA,7,DRIVEALONEFREE,-3.9151866707844807,TRUE
304413881,928091,333509,38051735,atwork,1,TRUE,1,atwork,969,1057,NA,10,WALK,-0.7018199294443473,TRUE
304413885,928091,333509,38051735,atwork,1,FALSE,1,Work,1057,969,NA,10,WALK,-0.7018039116310099,TRUE
304414165,928091,333509,38051770,work,1,FALSE,1,Home,271,1057,NA,17,DRIVEALONEFREE,-2.847584931102731,TRUE
304414209,928092,333509,38051776,atwork,1,TRUE,1,atwork,377,378,NA,10,DRIVEALONEFREE,-0.03366792970568293,TRUE
